,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 35_level_0,qb,qb_tag
137,130,2001,2001-11-11,8,9,,SFO,,NOR,W 28-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
138,131,2001,2001-11-18,9,10,,SFO,@,CAR,W 25-22,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
139,132,2001,2001-11-25,10,11,,SFO,@,IND,W 40-21,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
140,133,2001,2001-12-02,11,12,,SFO,,BUF,W 35-0,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
141,134,2001,2001-12-09,12,13,,SFO,@,STL,L 14-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
142,135,2001,2001-12-16,13,14,,SFO,,MIA,W 21-0,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
143,136,2001,2001-12-22,14,15,,SFO,,PHI,W 13-3,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
144,137,2001,2001-12-30,15,16,,SFO,@,DAL,L 21-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
145,138,2001,2002-01-06,16,17,,SFO,@,NOR,W 38-0,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
146,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Rick Mirer,MireRi00
147,139,2002,2002-09-08,1,1,,OAK,,SEA,W 31-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
148,140,2002,2002-09-15,2,2,,OAK,@,PIT,W 30-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
149,141,2002,2002-09-29,3,4,,OAK,,TEN,W 52-25,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
150,142,2002,2002-10-06,4,5,,OAK,@,BUF,W 49-31,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
151,143,2002,2002-10-13,5,6,,OAK,@,STL,L 13-28,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
152,144,2002,2002-10-20,6,7,,OAK,,SDG,L 21-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
153,145,2002,2002-10-27,7,8,,OAK,@,KAN,L 10-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
154,146,2002,2002-11-03,8,9,,OAK,,SFO,L 20-23,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
155,147,2002,2002-11-11,9,10,,OAK,@,DEN,W 34-10,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
156,148,2002,2002-11-17,10,11,,OAK,,NWE,W 27-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
157,149,2002,2002-11-24,11,12,,OAK,@,ARI,W 41-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
158,150,2002,2002-12-02,12,13,,OAK,,NYJ,W 26-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
159,151,2002,2002-12-08,13,14,,OAK,@,SDG,W 27-7,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
160,152,2002,2002-12-15,14,15,,OAK,@,MIA,L 17-23,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
161,153,2002,2002-12-22,15,16,,OAK,,DEN,W 28-16,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
162,154,2002,2002-12-28,16,17,,OAK,,KAN,W 24-0,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
163,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Rick Mirer,MireRi00
164,155,2003,2003-09-07,1,1,,OAK,@,TEN,L 20-25,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
165,156,2003,2003-09-14,2,2,,OAK,,CIN,W 23-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
166,157,2003,2003-09-22,3,3,,OAK,@,DEN,L 10-31,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
167,158,2003,2003-09-28,4,4,,OAK,,SDG,W 34-31,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
168,159,2003,2003-10-05,5,5,,OAK,@,CHI,L 21-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
169,160,2003,2003-10-12,6,6,,OAK,@,CLE,L 7-13,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
170,161,2003,2003-10-20,7,7,,OAK,,KAN,L 10-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
171,162,2003,2003-11-02,8,9,33.228,OAK,@,DET,L 13-23,,15,28,53.57,125,0,2,35.6,2,12,4.46,1.25,0,0,,0,,0,0,0,,0,0,0,0,,Rick Mirer,MireRi00
172,163,2003,2003-11-09,9,10,33.235,OAK,,NYJ,L 24-27,*,18,25,72.00,186,1,0,106.4,0,0,7.44,8.24,1,2,2.00,0,,0,0,0,,0,0,0,0,,Rick Mirer,MireRi00
173,164,2003,2003-11-16,10,11,33.242,OAK,,MIN,W 28-18,*,9,13,69.23,195,0,0,111.9,3,11,15.00,15.00,2,4,2.00,0,,0,0,0,,0,0,0,0,,Rick Mirer,MireRi00
174,165,2003,2003-11-23,11,12,33.249,OAK,@,KAN,L 24-27,*,19,31,61.29,219,1,0,93.3,3,6,7.06,7.71,5,38,7.60,1,,1,6,0,,0,0,0,0,,Rick Mirer,MireRi00
175,166,2003,2003-11-30,12,13,33.256,OAK,,DEN,L 8-22,*,13,30,43.33,153,0,0,59.4,2,11,5.10,5.10,3,16,5.33,0,,0,0,1,1,0,0,0,0,,Rick Mirer,MireRi00
176,167,2003,2003-12-07,13,14,33.263,OAK,@,PIT,L 7-27,*,10,25,40.00,68,0,2,14.6,4,29,2.72,-0.88,0,0,,0,,0,0,1,1,0,0,0,0,,Rick Mirer,MireRi00
177,168,2003,2003-12-14,14,15,33.270,OAK,,BAL,W 20-12,*,16,35,45.71,186,1,0,71.8,0,0,5.31,5.89,6,8,1.33,0,,0,0,0,,0,0,0,0,,Rick Mirer,MireRi00
178,169,2003,2003-12-22,15,16,33.278,OAK,,GNB,L 7-41,*,12,23,52.17,114,0,1,48.1,3,18,4.96,3.00,0,0,,0,,0,0,0,,0,0,0,0,,Rick Mirer,MireRi00
179,170,2003,2003-12-28,16,17,33.284,OAK,@,SDG,L 14-21,*,4,11,36.36,21,0,0,44.9,5,35,1.91,1.91,3,15,5.00,0,,0,0,2,0,0,0,0,0,,Rick Mirer,MireRi00
180,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Rick Mirer,MireRi00
181,171,2004,2004-09-12,1,1,,DET,@,CHI,W 20-16,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
182,172,2004,2004-09-19,2,2,,DET,,HOU,W 28-16,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
183,173,2004,2004-09-26,3,3,,DET,,PHI,L 13-30,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
184,174,2004,2004-10-10,4,5,,DET,@,ATL,W 17-10,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
185,175,2004,2004-10-17,5,6,,DET,,GNB,L 10-38,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
186,176,2004,2004-10-24,6,7,,DET,@,NYG,W 28-13,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
187,177,2004,2004-10-31,7,8,,DET,@,DAL,L 21-31,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
188,178,2004,2004-11-07,8,9,,DET,,WAS,L 10-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
189,179,2004,2004-11-14,9,10,,DET,@,JAX,L 17-23,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
190,180,2004,2004-11-21,10,11,,DET,@,MIN,L 19-22,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
191,181,2004,2004-11-25,11,12,,DET,,IND,L 9-41,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
192,182,2004,2004-12-05,12,13,,DET,,ARI,W 26-12,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
193,183,2004,2004-12-12,13,14,,DET,@,GNB,L 13-16,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
194,184,2004,2004-12-19,14,15,,DET,,MIN,L 27-28,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
195,185,2004,2004-12-26,15,16,,DET,,CHI,W 19-13,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
196,186,2004,2005-01-02,16,17,,DET,@,TEN,L 19-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rick Mirer,MireRi00
197,,,80 Games,,,,,,,28-52-0,,1088,2043,53.26,11969,50,76,63.5,199,1038,5.86,4.67,242,1130,4.67,9,1,9,56,35,12,0,10,-25,0,,Rick Mirer,MireRi00
